Zug@Station@Kürzel der Station@Strecke@Fahrweg@Gleis@Durchrutschweg@Ankunftszeit@Abfahrtszeit@Abfahrtszeit Fix@Planhaltezeit@Mindesthaltezeit@Einfahrt auf Hp1 bei Planhalt@Technische Mindestfahrzeit@Regelfahrzeitzuschlag absolut@Mindestfahrzeit@Bauzuschlag@Zuschlag 2@Zuschlag 3@Regelfahrzeit@Fahrzeitüberschuss@Planfahrzeit@Fahrzeitstütze@Verknüpfungen, ankommende Züge@Verknüpfungen, wartende Züge@Haltetyp@Durchfahrgleis bei Ausfall des Betriebshaltes@Fahrweg bei Ausfall des Betriebshaltes@Fahrzeitüberschuss prozentual@Regelfahrzeitzuschlag prozentual@Haltezeitreserve@Fahrzeitreserve@Gesamtreserve@in der Simulation abbaubare Reserven@Zugkonfiguration@Zugkonfigurationsname@Zuglänge@Eingestellte Triebfahrzeugtypen@Ankunftverspätung@Abfahrtverspätung@Wunschankunftszeit@Wunschabfahrtszeit@Wunschgleis@Wunschfahrweg@Geschwindigkeit / Planfahrzeit@Geschwindigkeit / techn.Mindestfahrzeit@Geschwindigkeit an der Station@Mechanische Energie@Anzahl einsteigender Fahrgäste ohne Umsteiger@Anzahl aussteigender Fahrgäste ohne Umsteiger@Anzahl einsteigender Umsteiger@Anzahl aussteigender Umsteiger@Summe der Anzahl einsteigender Fahrgäste@Summe der Anzahl aussteigender Fahrgäste@Differenz Fahrgastzahlen@Anzahl ankommender Fahrgäste@Anzahl abfahrender Fahrgäste@Gattung@Besteller@Traktionist@Qualitätsstufe@LÜ-Klasse@KV-Kodifizierung@Wagenübergang@Lokübergang@Anschlussbeziehungen@Bemerkung@Von Bahnhof@Von Bahnhof Kürzel@Nach Bahnhof@Nach Bahnhof Kürzel@Startbahnhof@Startbahnhof Kürzel@Zielbahnhof@Zielbahnhof Kürzel@Vö. Verkehrstag@Vö. Ankunft@Ankunft drucken@Vö. Abfahrt@Abfahrt drucken
S 34144 Do@Han-Nordstadt@HHN@1705@HH(1705-1)-302-HLEI@A-302@1-1000@23:30:44@23:31:14@@30@30@@128@4@132@0@0@0@132@36@168@Ja@@@Planhalt@@@28,3@3,0@@40@40@40@ 4025/S@S 424_4_2@135@424_4_2@@@23:30:44@23:31:14@A-302@HH(1705-1)-302-HLEI@69@120@0@23,1@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34144 Do@Han-Leinhausen@HLEI@1705@HH-HS@A-1@@23:34:02@23:34:32@@30@30@@137@4@141@0@0@0@141@-10@131@Ja@@@Planhalt@@@-7,2@3,0@@-6@-6@0@ 4025/S@S 424_4_2@135@424_4_2@@@23:34:02@23:34:32@A-1@HH-HS@120@120@0@49,3@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34144 Do@Letter@HLT@1705@HHZ-HS@A-1@@23:36:43@23:37:13@@30@30@@138@4@142@0@0@0@142@-1@141@Ja@@@Planhalt@@@-0,7@3,0@@3@3@3@ 4025/S@S 424_4_2@135@424_4_2@@@23:36:43@23:37:13@A-1@HHZ-HS@120@120@0@94,5@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34144 Do@Seelze Pbf@HS@1705@HH(1705)-1-HWUN(1700)@A-1@1-1000@23:39:34@23:40:34@Ja@60@42@@@@@@@@@@@@@@Planhalt@@@@@18@@18@@ 4025/S@S 424_4_2@135@424_4_2@@@23:39:34@23:40:34@A-1@HH(1705)-1-HWUN(1700)@120@120@0@147,1@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja

S 34145 Do@Seelze Pbf@HS@1705@HWUN(1700)-3-HH(1705)@B-3@2-1000@23:17:35@23:18:35@Ja@60@42@@153@5@158@0@0@0@158@-14@144@Ja@@@Planhalt@@@-8,9@3,0@18@-9@9@0@ 4025/S@S 424_4_2@135@424_4_2@@@23:17:35@23:18:35@B-3@HWUN(1700)-3-HH(1705)@120@120@0@0,0@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34145 Do@Letter@HLT@1705@HS-HHZ@B-2@@23:20:59@23:21:41@Ja@42@30@@116@3@120@0@0@0@120@19@139@Ja@@@Planhalt@@@16,4@3,0@12@23@35@23@ 4025/S@S 424_4_2@135@424_4_2@@@23:20:59@23:21:41@B-2@HS-HHZ@80@120@0@51,2@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34145 Do@Han-Leinhausen@HLEI@1705@HS-HH@B-2@@23:24:00@23:24:42@Ja@42@30@@128@4@131@0@0@0@131@5@136@Ja@@@Planhalt@@@3,7@3,0@12@8@20@8@ 4025/S@S 424_4_2@135@424_4_2@@@23:24:00@23:24:42@B-2@HS-HH@102@120@0@79,1@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34145 Do@Han-Nordstadt@HHN@1705@HLEI(1705-2)-301-HH@B-301@@23:26:58@23:27:34@Ja@36@30@@10@0@10@0@0@0@10@1@11@Ja@@@Planhalt@@@8,1@3,0@6@1@7@1@ 4025/S@S 424_4_2@135@424_4_2@@@23:26:58@23:27:34@B-301@HLEI(1705-2)-301-HH@24@34@0@123,2@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34145 Do@Han-Hainholz@HHZ@1705@HHN(1705)-301F-HH(1705)@G-1000@@@23:27:45@@@@@124@4@128@0@0@0@128@33@161@Ja@@@Kein Halt@@@26,3@3,0@@37@37@37@ 4025/S@S 424_4_2@135@424_4_2@@@23:27:45@23:27:45@G-1000@HHN(1705)-301F-HH(1705)@63@120@24@125,0@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34145 Do@Hannover Hbf@HH@1705@HHZ(1705)-401/1A-HHBI(1760) 2@A-1@2-1000@23:30:26@23:33:38@Ja@192@60@@@@@@@@@@@@@@Planhalt@@@@@132@@132@@ 4025/S@S 424_4_2@135@424_4_2@@@23:30:26@23:33:38@A-1@HHZ(1705)-401/1A-HHBI(1760) 2@63@120@0@144,6@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja

S 34146 Do@Hannover Hbf@HH@1705@HHBI(1760)-2A/402-HHZ(1705)@I-2@1-1000@ 0:25:06@ 0:28:18@Ja@192@180@@102@3@105@0@0@0@105@11@116@Ja@@@Planhalt@@@10,3@3,0@12@14@26@14@ 4025/S@S 424_4_2@135@424_4_2@@@ 0:25:06@ 0:28:18@I-2@HHBI(1760)-2A/402-HHZ(1705)@81@120@0@0,0@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34146 Do@Han-Hainholz@HHZ@1705@HH(1705)-302F-HHN(1705)@G-1001@@@ 0:30:14@@@@@27@1@28@0@0@0@28@2@30@Ja@@@Kein Halt@@@9,1@3,0@@3@3@3@ 4025/S@S 424_4_2@135@424_4_2@@@ 0:30:14@ 0:30:14@G-1001@HH(1705)-302F-HHN(1705)@67@67@67@23,1@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34146 Do@Han-Nordstadt@HHN@1705@HH(1705-1)-302-HLEI@A-302@1-1000@ 0:30:44@ 0:31:14@@30@30@@128@4@132@0@0@0@132@36@168@Ja@@@Planhalt@@@28,3@3,0@@40@40@40@ 4025/S@S 424_4_2@135@424_4_2@@@ 0:30:44@ 0:31:14@A-302@HH(1705-1)-302-HLEI@69@120@0@23,1@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34146 Do@Han-Leinhausen@HLEI@1705@HH-HS@A-1@@ 0:34:02@ 0:34:32@@30@30@@137@4@141@0@0@0@141@-10@131@Ja@@@Planhalt@@@-7,2@3,0@@-6@-6@0@ 4025/S@S 424_4_2@135@424_4_2@@@ 0:34:02@ 0:34:32@A-1@HH-HS@120@120@0@49,3@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34146 Do@Letter@HLT@1705@HHZ-HS@A-1@@ 0:36:43@ 0:37:13@@30@30@@138@4@142@0@0@0@142@-1@141@Ja@@@Planhalt@@@-0,7@3,0@@3@3@3@ 4025/S@S 424_4_2@135@424_4_2@@@ 0:36:43@ 0:37:13@A-1@HHZ-HS@120@120@0@94,5@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34146 Do@Seelze Pbf@HS@1705@HH(1705)-1-HWUN(1700)@A-1@1-1000@ 0:39:34@ 0:40:34@Ja@60@42@@@@@@@@@@@@@@Planhalt@@@@@18@@18@@ 4025/S@S 424_4_2@135@424_4_2@@@ 0:39:34@ 0:40:34@A-1@HH(1705)-1-HWUN(1700)@120@120@0@147,1@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja

S 34147 Do@Seelze Pbf@HS@1705@HWUN(1700)-3-HH(1705)@B-3@2-1000@ 0:17:35@ 0:18:35@Ja@60@42@@153@5@158@0@0@0@158@-14@144@Ja@@@Planhalt@@@-8,9@3,0@18@-9@9@0@ 4025/S@S 424_4_2@135@424_4_2@@@ 0:17:35@ 0:18:35@B-3@HWUN(1700)-3-HH(1705)@120@120@0@0,0@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34147 Do@Letter@HLT@1705@HS-HHZ@B-2@@ 0:20:59@ 0:21:41@Ja@42@30@@116@3@120@0@0@0@120@19@139@Ja@@@Planhalt@@@16,4@3,0@12@23@35@23@ 4025/S@S 424_4_2@135@424_4_2@@@ 0:20:59@ 0:21:41@B-2@HS-HHZ@80@120@0@51,2@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34147 Do@Han-Leinhausen@HLEI@1705@HS-HH@B-2@@ 0:24:00@ 0:24:42@Ja@42@30@@128@4@131@0@0@0@131@5@136@Ja@@@Planhalt@@@3,7@3,0@12@8@20@8@ 4025/S@S 424_4_2@135@424_4_2@@@ 0:24:00@ 0:24:42@B-2@HS-HH@102@120@0@79,1@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34147 Do@Han-Nordstadt@HHN@1705@HLEI(1705-2)-301-HH@B-301@@ 0:26:58@ 0:27:34@Ja@36@30@@10@0@10@0@0@0@10@1@11@Ja@@@Planhalt@@@8,1@3,0@6@1@7@1@ 4025/S@S 424_4_2@135@424_4_2@@@ 0:26:58@ 0:27:34@B-301@HLEI(1705-2)-301-HH@24@34@0@123,2@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34147 Do@Han-Hainholz@HHZ@1705@HHN(1705)-301F-HH(1705)@G-1000@@@ 0:27:45@@@@@124@4@128@0@0@0@128@33@161@Ja@@@Kein Halt@@@26,3@3,0@@37@37@37@ 4025/S@S 424_4_2@135@424_4_2@@@ 0:27:45@ 0:27:45@G-1000@HHN(1705)-301F-HH(1705)@63@120@24@125,0@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34147 Do@Hannover Hbf@HH@1705@HHZ(1705)-401/1A-HHBI(1760) 2@A-1@2-1000@ 0:30:26@ 0:33:38@Ja@192@60@@@@@@@@@@@@@@Planhalt@@@@@132@@132@@ 4025/S@S 424_4_2@135@424_4_2@@@ 0:30:26@ 0:33:38@A-1@HHZ(1705)-401/1A-HHBI(1760) 2@63@120@0@144,6@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja

S 34157 Do@Hannover Hbf@HH@1760@HHZ(1705)-401/1A-HHBI(1760) 2@A-1@2-1000@ 4:30:36@ 4:33:36@Ja@180@180@@161@5@166@0@0@0@166@-3@163@Ja@@@Planhalt@@@-2,0@3,0@@2@2@2@ 4019/S@S 424_4_2@135@424_4_2@@@ 4:30:36@ 4:33:36@A-1@HHZ(1705)-401/1A-HHBI(1760) 2@97@100@0@0,0@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34157 Do@Han Bismarckstr@HHBI@1760@HH(1760)-701E-HWHN@A-701@1-1000@ 4:36:19@ 4:36:49@@30@30@@59@2@61@0@0@0@61@-1@60@Ja@@@Planhalt@@@-1,6@3,0@@1@1@1@ 4019/S@S 424_4_2@135@424_4_2@@@ 4:36:19@ 4:36:49@A-701@HH(1760)-701E-HWHN@88@90@0@37,6@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34157 Do@Waldhausen@HWHN@1760@HH(1760)-HLI R(1760)@G-1000@@@ 4:37:49@@@@@168@5@173@0@0@0@173@3@176@Ja@@@Kein Halt@@@1,5@3,0@@8@8@8@ 4019/S@S 424_4_2@135@424_4_2@@@ 4:37:49@ 4:37:49@G-1000@HH(1760)-HLI R(1760)@85@90@88@65,1@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34157 Do@Sbk883 (1760)@H883W@1760@HWHN-HLI@X-1@@@ 4:39:41@@@@@@@@@@@@@@@@@Kein Halt@@@@@@@@@ 4019/S@S 424_4_2@135@424_4_2@@@@@X-1@HWHN-HLI@85@90@85@71,9@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34157 Do@Ha-Li/Fischerhof@HLI R@1760@HWHN(1760)-132-HLI(1760)@A-2@@ 4:40:45@ 4:41:21@Ja@36@30@@42@1@43@0@0@0@43@4@47@Ja@@@Planhalt@@@8,9@3,0@6@5@11@5@ 4019/S@S 424_4_2@135@424_4_2@@@ 4:40:45@ 4:41:21@A-2@HWHN(1760)-132-HLI(1760)@78@110@0@75,8@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34157 Do@Hannover-Linden@HLI@1760@HWHN(1760)-002/042-HEMP(1760)@G-42@@@ 4:42:08@@@@@100@3@103@0@0@0@103@13@116@Ja@@@Kein Halt@@@12,7@3,0@@16@16@16@ 4019/S@S 424_4_2@135@424_4_2@@@ 4:42:08@ 4:42:08@G-42@HWHN(1760)-002/042-HEMP(1760)@88@120@78@95,9@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34157 Do@Hannover-Bornum@HHBO@1760@HLI-HWEZ@C-662@1-1000@ 4:44:04@ 4:44:34@@30@30@@37@1@38@0@0@0@38@4@42@Ja@@@Planhalt@@@11,2@3,0@@5@5@5@ 4019/S@S 424_4_2@135@424_4_2@@@ 4:44:04@ 4:44:34@C-662@HLI-HWEZ@70@108@0@109,8@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34157 Do@Empelde Abzw@HEMA@1760@HLI-HWEZ@G-1@@@ 4:45:16@@@@@46@1@47@0@0@0@47@1@48@Ja@@@Kein Halt@@@1,9@3,0@@2@2@2@ 4019/S@S 424_4_2@135@424_4_2@@@ 4:45:16@ 4:45:16@G-1@HLI-HWEZ@89@111@70@125,7@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34157 Do@Empelde@HEMP@1760@HHLH(1752)-HWEZ(1760)@A-652@@ 4:46:04@ 4:46:40@Ja@36@30@@134@4@138@0@0@0@138@-18@120@Ja@@@Planhalt@@@-13,4@3,0@6@-14@-8@0@ 4019/S@S 424_4_2@135@424_4_2@@@ 4:46:04@ 4:46:40@A-652@HHLH(1752)-HWEZ(1760)@111@111@0@135,0@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34157 Do@Ronnenberg@HRBG@1760@HLI-3-HHM@A-733@1-1000@ 4:48:40@ 4:49:10@@30@30@@@@@@@@@@@@@@Planhalt@@@@@@@@@ 4019/S@S 424_4_2@135@424_4_2@@@ 4:48:40@ 4:49:10@A-733@HLI-3-HHM@111@111@0@178,4@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja

S 34158 Do@Ronnenberg@HRBG@1760@HHM-1-HLI@D-731@1-1000@ 5:08:49@ 5:09:19@Ja@30@30@@108@3@112@0@0@0@112@-1@111@Ja@@@Planhalt@@@-0,6@3,0@@3@3@3@ 4019/S@S 424_4_2@135@424_4_2@@@ 5:08:49@ 5:09:19@D-731@HHM-1-HLI@109@120@0@0,0@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34158 Do@Empelde@HEMP@1760@HWEZ(1760)-HLIH(1752)@D-653@@ 5:11:10@ 5:11:40@@30@30@@33@1@34@0@0@0@34@-1@33@Ja@@@Planhalt@@@-2,5@3,0@@0@@0@ 4019/S@S 424_4_2@135@424_4_2@@@ 5:11:10@ 5:11:40@D-653@HWEZ(1760)-HLIH(1752)@93@98@0@40,6@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34158 Do@Empelde Abzw@HEMA@1760@HWEZ-HLI@G-2@@@ 5:12:13@@@@@54@2@56@0@0@0@56@-5@51@Ja@@@Kein Halt@@@-8,8@3,0@@-3@-3@0@ 4019/S@S 424_4_2@135@424_4_2@@@ 5:12:13@ 5:12:13@G-2@HWEZ-HLI@95@95@93@66,2@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34158 Do@Hannover-Bornum@HHBO@1760@HWEZ-HLI@B-663@@ 5:13:04@ 5:13:34@@30@30@@94@3@97@0@0@0@97@-7@90@Ja@@@Planhalt@@@-7,2@3,0@@-4@-4@0@ 4019/S@S 424_4_2@135@424_4_2@@@ 5:13:04@ 5:13:34@B-663@HWEZ-HLI@120@120@0@70,3@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34158 Do@Hannover-Linden@HLI@1760@HEMP(1760)-003-HWHN(1760)@G-43@@@ 5:15:04@@@@@63@2@65@0@0@0@65@-1@64@Ja@@@Kein Halt@@@-1,8@3,0@@1@1@1@ 4019/S@S 424_4_2@135@424_4_2@@@ 5:15:04@ 5:15:04@G-43@HEMP(1760)-003-HWHN(1760)@106@106@106@140,6@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34158 Do@Ha-Li/Fischerhof@HLI R@1760@HLI(1760)-133-HWHN(1760)@B-3@@ 5:16:08@ 5:16:44@Ja@36@30@@157@5@161@0@0@0@161@-1@160@Ja@@@Planhalt@@@-0,9@3,0@6@3@9@3@ 4019/S@S 424_4_2@135@424_4_2@@@ 5:16:08@ 5:16:44@B-3@HLI(1760)-133-HWHN(1760)@88@90@0@141,1@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34158 Do@Sbk883 (1760)@H883W@1760@HLI-HWHN@X-2@@@ 5:17:26@@@@@@@@@@@@@@@@@Kein Halt@@@@@@@@@ 4019/S@S 424_4_2@135@424_4_2@@@@@X-2@HLI-HWHN@88@90@88@164,0@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34158 Do@Waldhausen@HWHN@1760@HLI P(1760)-HH(1760)@G-1001@@@ 5:19:24@@@@@74@2@76@0@0@0@76@8@84@Ja@@@Kein Halt@@@10,2@3,0@@10@10@10@ 4019/S@S 424_4_2@135@424_4_2@@@ 5:19:24@ 5:19:24@G-1001@HLI P(1760)-HH(1760)@71@90@88@180,0@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34158 Do@Han Bismarckstr@HHBI@1760@HWHN-722-HH@B-722@1-1000@ 5:20:48@ 5:21:36@Ja@48@30@@162@5@167@0@0@0@167@40@207@Ja@@@Planhalt@@@24,5@3,0@18@45@63@45@ 4019/S@S 424_4_2@135@424_4_2@@@ 5:20:48@ 5:21:36@B-722@HWHN-722-HH@64@100@0@181,5@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34158 Do@Hannover Hbf@HH@1760@HHBI(1760)-2A/402-HHZ(1705)@I-2@1-1000@ 5:25:03@ 5:28:15@Ja@192@180@@@@@@@@@@@@@@Planhalt@@@@@12@@12@@ 4019/S@S 424_4_2@135@424_4_2@@@ 5:25:03@ 5:28:15@I-2@HHBI(1760)-2A/402-HHZ(1705)@64@100@0@203,5@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja

S 34159 Do@Hannover Hbf@HH@1760@HHZ(1705)-401/1A-HHBI(1760) 2@A-1@2-1000@ 5:30:24@ 5:33:36@Ja@192@180@@161@5@166@0@0@0@166@-3@163@Ja@@@Planhalt@@@-2,0@3,0@12@2@14@2@ 4019/S@S 424_4_2@135@424_4_2@@@ 5:30:24@ 5:33:36@A-1@HHZ(1705)-401/1A-HHBI(1760) 2@97@100@0@0,0@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34159 Do@Han Bismarckstr@HHBI@1760@HH(1760)-701E-HWHN@A-701@1-1000@ 5:36:19@ 5:36:49@@30@30@@59@2@61@0@0@0@61@-1@60@Ja@@@Planhalt@@@-1,6@3,0@@1@1@1@ 4019/S@S 424_4_2@135@424_4_2@@@ 5:36:19@ 5:36:49@A-701@HH(1760)-701E-HWHN@88@90@0@37,6@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34159 Do@Waldhausen@HWHN@1760@HH(1760)-HLI R(1760)@G-1000@@@ 5:37:49@@@@@168@5@173@0@0@0@173@3@176@Ja@@@Kein Halt@@@1,5@3,0@@8@8@8@ 4019/S@S 424_4_2@135@424_4_2@@@ 5:37:49@ 5:37:49@G-1000@HH(1760)-HLI R(1760)@85@90@88@65,1@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34159 Do@Sbk883 (1760)@H883W@1760@HWHN-HLI@X-1@@@ 5:39:41@@@@@@@@@@@@@@@@@Kein Halt@@@@@@@@@ 4019/S@S 424_4_2@135@424_4_2@@@@@X-1@HWHN-HLI@85@90@85@71,9@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34159 Do@Ha-Li/Fischerhof@HLI R@1760@HWHN(1760)-132-HLI(1760)@A-2@@ 5:40:45@ 5:41:21@Ja@36@30@@42@1@43@0@0@0@43@4@47@Ja@@@Planhalt@@@8,9@3,0@6@5@11@5@ 4019/S@S 424_4_2@135@424_4_2@@@ 5:40:45@ 5:41:21@A-2@HWHN(1760)-132-HLI(1760)@78@110@0@75,8@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34159 Do@Hannover-Linden@HLI@1760@HWHN(1760)-002/042-HEMP(1760)@G-42@@@ 5:42:08@@@@@100@3@103@0@0@0@103@13@116@Ja@@@Kein Halt@@@12,7@3,0@@16@16@16@ 4019/S@S 424_4_2@135@424_4_2@@@ 5:42:08@ 5:42:08@G-42@HWHN(1760)-002/042-HEMP(1760)@88@120@78@95,9@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34159 Do@Hannover-Bornum@HHBO@1760@HLI-HWEZ@C-662@1-1000@ 5:44:04@ 5:44:34@@30@30@@37@1@38@0@0@0@38@4@42@Ja@@@Planhalt@@@11,2@3,0@@5@5@5@ 4019/S@S 424_4_2@135@424_4_2@@@ 5:44:04@ 5:44:34@C-662@HLI-HWEZ@70@108@0@109,8@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34159 Do@Empelde Abzw@HEMA@1760@HLI-HWEZ@G-1@@@ 5:45:16@@@@@46@1@47@0@0@0@47@1@48@Ja@@@Kein Halt@@@1,9@3,0@@2@2@2@ 4019/S@S 424_4_2@135@424_4_2@@@ 5:45:16@ 5:45:16@G-1@HLI-HWEZ@89@111@70@125,7@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34159 Do@Empelde@HEMP@1760@HHLH(1752)-HWEZ(1760)@A-652@@ 5:46:04@ 5:46:40@Ja@36@30@@134@4@138@0@0@0@138@-18@120@Ja@@@Planhalt@@@-13,4@3,0@6@-14@-8@0@ 4019/S@S 424_4_2@135@424_4_2@@@ 5:46:04@ 5:46:40@A-652@HHLH(1752)-HWEZ(1760)@111@111@0@135,0@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34159 Do@Ronnenberg@HRBG@1760@HLI-3-HHM@A-733@1-1000@ 5:48:40@ 5:49:10@@30@30@@@@@@@@@@@@@@Planhalt@@@@@@@@@ 4019/S@S 424_4_2@135@424_4_2@@@ 5:48:40@ 5:49:10@A-733@HLI-3-HHM@111@111@0@178,4@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja

S 34160 Do@Ronnenberg@HRBG@1760@HHM-1-HLI@D-731@1-1000@ 6:08:49@ 6:09:19@Ja@30@30@@108@3@112@0@0@0@112@-1@111@Ja@@@Planhalt@@@-0,6@3,0@@3@3@3@ 4019/S@S 424_4_2@135@424_4_2@@@ 6:08:49@ 6:09:19@D-731@HHM-1-HLI@109@120@0@0,0@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34160 Do@Empelde@HEMP@1760@HWEZ(1760)-HLIH(1752)@D-653@@ 6:11:10@ 6:11:40@@30@30@@33@1@34@0@0@0@34@-1@33@Ja@@@Planhalt@@@-2,5@3,0@@0@@0@ 4019/S@S 424_4_2@135@424_4_2@@@ 6:11:10@ 6:11:40@D-653@HWEZ(1760)-HLIH(1752)@93@98@0@40,6@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34160 Do@Empelde Abzw@HEMA@1760@HWEZ-HLI@G-2@@@ 6:12:13@@@@@54@2@56@0@0@0@56@-5@51@Ja@@@Kein Halt@@@-8,8@3,0@@-3@-3@0@ 4019/S@S 424_4_2@135@424_4_2@@@ 6:12:13@ 6:12:13@G-2@HWEZ-HLI@95@95@93@66,2@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
S 34160 Do@Hannover-Bornum@HHBO@1760@HWEZ-HLI@B-663@@ 6:13:04@ 6:13:34@@30@30@@94@3@97@0@0@0@97@-7@90@Ja@@@Planhalt@@@-7,2@3,0@@-4@-4@0@ 4019/S@S 424_4_2@135@424_4_2@@@ 6:13:04@ 6:13:34@B-663@HWEZ-HLI@120@120@0@70,3@0@0@0@0@0@0@0@0@0@S 47.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
